Model,Transcript_nr,Timeframe_LP,Timeframe_EVAL,Split,Amount,Metric,Value,POS,Matchtype
Lexical profile,1016,10,20 - 30,10,0,Recall,0.875,PRON,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.3888888888888889,PRON,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7300385440728896,PRON,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,0.875,PRON,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.4117647058823529,PRON,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7289294235607718,PRON,Lemma
Lexical profile,1016,10,20 - 30,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.14285714285714285,ADJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.6342929248753812,ADJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.14705882352941177,ADJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.6280589364939102,ADJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.2857142857142857,CONJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7140657678958101,CONJ,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.2857142857142857,CONJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7140657678958101,CONJ,Lemma
Lexical profile,1016,10,20 - 30,10,0,Recall,0.875,VERB,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.07291666666666667,VERB,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.5981716564906792,VERB,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.07936507936507936,VERB,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.889817900625293,VERB,Lemma
Lexical profile,1016,10,20 - 30,10,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.2903225806451613,ADV,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7778491627234638,ADV,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.3,ADV,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,0.7754268939762885,ADV,Lemma
Lexical profile,1016,10,20 - 30,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.0008860011813349084,ngram,Exact
Lexical profile,1016,10,20 - 30,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,20 - 30,10,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,20 - 30,10,0,Coverage,0.0008976660682226212,ngram,Lemma
Lexical profile,1016,10,20 - 30,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,0.4,NOUN,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.027777777777777776,NOUN,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.10918117878702585,NOUN,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,0.4,NOUN,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.028985507246376812,NOUN,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.10413152017509349,NOUN,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.34782608695652173,PRON,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7582224095693376,PRON,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.34782608695652173,PRON,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7582224095693376,PRON,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.13157894736842105,ADJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.611052381486151,ADJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.14705882352941177,ADJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.6092717958449424,ADJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.2857142857142857,CONJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7461159960267649,CONJ,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.2857142857142857,CONJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7461159960267649,CONJ,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,0.875,VERB,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.07777777777777778,VERB,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.6877012947974881,VERB,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.08620689655172414,VERB,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.9411068487072307,VERB,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.375,ADV,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7946807453366518,ADV,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.375,ADV,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,0.7946807453366518,ADV,Lemma
Lexical profile,1016,10,30 - 40,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.0009219422249539029,ngram,Exact
Lexical profile,1016,10,30 - 40,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,30 - 40,10,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,30 - 40,10,0,Coverage,0.00093603744149766,ngram,Lemma
Lexical profile,1016,10,30 - 40,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.015151515151515152,NOUN,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.06733502088648502,NOUN,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.01639344262295082,NOUN,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.06523280730534423,NOUN,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,0.875,PRON,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.3181818181818182,PRON,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.6153120670944673,PRON,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,0.875,PRON,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.3181818181818182,PRON,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.6153120670944673,PRON,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.15625,ADJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.5508285336570844,ADJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.17857142857142858,ADJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.5579228025182378,ADJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.2857142857142857,CONJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.8640414723917416,CONJ,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.2857142857142857,CONJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.8640414723917416,CONJ,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,0.875,VERB,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.08536585365853659,VERB,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.5695093459780496,VERB,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.1111111111111111,VERB,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.880010392008691,VERB,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.2647058823529412,ADV,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.7187243176478267,ADV,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.2647058823529412,ADV,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,0.7187243176478267,ADV,Lemma
Lexical profile,1016,10,40 - 50,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.0008542141230068337,ngram,Exact
Lexical profile,1016,10,40 - 50,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,40 - 50,10,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,40 - 50,10,0,Coverage,0.0008713331397037467,ngram,Lemma
Lexical profile,1016,10,40 - 50,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.014084507042253521,NOUN,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.10945333835872809,NOUN,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.014925373134328358,NOUN,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.1063154867907501,NOUN,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.36363636363636365,PRON,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.7253429931923114,PRON,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.38095238095238093,PRON,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.7240960557167123,PRON,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,0.5,ADJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.09375,ADJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.31872762915583835,ADJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,0.6666666666666666,ADJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.14285714285714285,ADJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.3242952273295192,ADJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.4444444444444444,CONJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.7327996061691863,CONJ,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.4444444444444444,CONJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.7327996061691863,CONJ,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,0.875,VERB,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.07954545454545454,VERB,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.5880515569983343,VERB,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.09615384615384616,VERB,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.8637966682339985,VERB,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.2571428571428571,ADV,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.824796106378421,ADV,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.2647058823529412,ADV,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,0.8243161551557153,ADV,Lemma
Lexical profile,1016,10,50 - 60,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.0007953340402969247,ngram,Exact
Lexical profile,1016,10,50 - 60,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,50 - 60,10,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,10,50 - 60,10,0,Coverage,0.0010857763300760044,ngram,Lemma
Lexical profile,1016,10,50 - 60,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.015151515151515152,NOUN,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.0755254912049361,NOUN,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.015625,NOUN,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.07110057847221589,NOUN,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.36363636363636365,PRON,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.7034557878365743,PRON,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.38095238095238093,PRON,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.7023219810549677,PRON,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.16666666666666666,ADJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.5000000000000001,ADJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.18518518518518517,ADJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.531494003452734,ADJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.4,CONJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.74237054332125,CONJ,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.4,CONJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.74237054332125,CONJ,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.08080808080808081,VERB,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.6527912098338667,VERB,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.08771929824561403,VERB,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.9015860235214432,VERB,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,ADV,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.2727272727272727,ADV,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.7651485292280893,ADV,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,ADV,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.2727272727272727,ADV,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,0.7651485292280892,ADV,Lemma
Lexical profile,1016,10,60 - 70,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.0008678044547295343,ngram,Exact
Lexical profile,1016,10,60 - 70,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,60 - 70,10,0,Recall,1.0,ngram,Lemma
Lexical profile,1016,10,60 - 70,10,0,Coverage,0.001177856301531213,ngram,Lemma
Lexical profile,1016,10,60 - 70,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.013157894736842105,NOUN,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.018442777839082936,NOUN,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.013513513513513514,NOUN,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.018077538151554683,NOUN,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.3333333333333333,PRON,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.7539811808645853,PRON,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.3333333333333333,PRON,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.7539811808645853,PRON,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.13157894736842105,ADJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.4383183303189178,ADJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.15151515151515152,ADJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.45633644398454515,ADJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.36363636363636365,CONJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.6349815595965509,CONJ,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.36363636363636365,CONJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.6349815595965509,CONJ,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,VERB,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.10126582278481013,VERB,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.6652060421485013,VERB,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.12195121951219512,VERB,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.9103462060675362,VERB,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,0.8888888888888888,ADV,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.24242424242424243,ADV,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.7328508858718205,ADV,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,0.8888888888888888,ADV,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.24242424242424243,ADV,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,0.7328508858718205,ADV,Lemma
Lexical profile,1016,10,70 - 80,10,0,Recall,0.5,ngram,Exact
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.0006197706848466068,ngram,Exact
Lexical profile,1016,10,70 - 80,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,70 - 80,10,0,Recall,0.5,ngram,Lemma
Lexical profile,1016,10,70 - 80,10,0,Coverage,0.000630715862503942,ngram,Lemma
Lexical profile,1016,10,70 - 80,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,0.2,NOUN,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.014925373134328358,NOUN,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.04130081027822005,NOUN,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,0.2,NOUN,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.015384615384615385,NOUN,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.04020151261036849,NOUN,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.36363636363636365,PRON,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.6933803718817729,PRON,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.36363636363636365,PRON,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.6933803718817729,PRON,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.11904761904761904,ADJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.5689556631006392,ADJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.13157894736842105,ADJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.5631382918337084,ADJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.36363636363636365,CONJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.6541930241895971,CONJ,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.36363636363636365,CONJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.6541930241895971,CONJ,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,0.875,VERB,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.08536585365853659,VERB,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.6627906976744186,VERB,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.10416666666666667,VERB,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.9192686306835405,VERB,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,0.8888888888888888,ADV,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.3076923076923077,ADV,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.7352596844346972,ADV,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,0.8888888888888888,ADV,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.3076923076923077,ADV,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,0.7352596844346972,ADV,Lemma
Lexical profile,1016,10,80 - 90,10,0,Recall,0.75,ngram,Exact
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.000881575080811049,ngram,Exact
Lexical profile,1016,10,80 - 90,10,0,Cosine,,ngram,Exact
Lexical profile,1016,10,80 - 90,10,0,Recall,0.75,ngram,Lemma
Lexical profile,1016,10,80 - 90,10,0,Coverage,0.0009011715229798738,ngram,Lemma
Lexical profile,1016,10,80 - 90,10,0,Cosine,,ngram,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,0.0,NOUN,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.0,NOUN,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.0,NOUN,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,0.0,NOUN,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.0,NOUN,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.0,NOUN,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,1.0,PRON,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.32,PRON,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.7165439698928937,PRON,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,1.0,PRON,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.3333333333333333,PRON,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.7164245956363565,PRON,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,0.8333333333333334,ADJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.15625,ADJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.5494837278298226,ADJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,0.8333333333333334,ADJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.1724137931034483,ADJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.5617690055391235,ADJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,1.0,CONJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.3076923076923077,CONJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.922829783318632,CONJ,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,1.0,CONJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.3076923076923077,CONJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.922829783318632,CONJ,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,0.75,VERB,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.07228915662650602,VERB,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.47948623862885276,VERB,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,1.0,VERB,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.1,VERB,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.8045211642771646,VERB,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,0.8888888888888888,ADV,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.2857142857142857,ADV,Exact
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.8191321981260697,ADV,Exact
Lexical profile,1016,10,90 - 100,10,0,Recall,0.8888888888888888,ADV,Lemma
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.2857142857142857,ADV,Lemma
Lexical profile,1016,10,90 - 100,10,0,Cosine,0.8191321981260697,ADV,Lemma
Lexical profile,1016,10,90 - 100,10,0,Recall,0.5,ngram,Exact
Lexical profile,1016,10,90 - 100,10,0,Coverage,0.0007385524372230429,ngram,Exact
